tid,gamma,trueage,relmid,impsamp,freqonly
1057,1.0,-1.083,-1.253,-1.298,-1.006
1058,0.332,-0.696,-0.87,-0.902,-0.636
1059,0.005,-0.399,-0.566,-0.578,-0.348
1060,0.0,0.09281,0.12312,0.11114,0.19146
1061,100.0,-105.738,-69.55,-112.384,-118.866
1062,74.989,-75.506,-48.766,-73.24,-75.005
1063,56.423,-57.20116,-41.83929,-56.44167,-58.63717
1064,42.17,-48.806,-32.112,-47.356,-48.706
1065,31.623,-31.064,-22.24,-30.3,-29.399
1066,23.714,-26.449,-20.322,-27.406,-27.704
1067,17.783,-16.572,-13.736,-16.938,-16.16
1068,13.335,-12.622,-9.738,-12.506,-12.309
1069,10.0,-10.133,-9.385,-10.951,-9.647
1070,7.499,-7.509,-6.793,-7.95,-7.466
1071,5.623,-6.21042,-6.05379,-6.98308,-6.18578
1072,4.217,-3.878,-3.866,-4.364,-3.783
1073,3.162,-3.042,-3.005,-3.27,-2.955
1074,2.371,-2.214,-2.39,-2.516,-2.277
1075,1.778,-2.167,-2.397,-2.537,-2.186
1076,1.334,-1.444,-1.705,-1.76,-1.408
1077,1.0,-1.0,-1.174,-1.204,-0.961
1078,0.332,-0.187,-0.238,-0.255,-0.083
1079,0.005,-0.289,-0.347,-0.364,-0.19
1080,0.0,-0.20755,-0.33367,-0.33634,-0.12055
1081,100.0,-96.678,-62.947,-94.181,-96.191
1082,74.989,-73.762,-48.443,-72.881,-73.341
1083,56.423,-55.03775,-39.2357,-54.18114,-54.12007
1084,42.17,-46.696,-32.662,-45.849,-44.757
1085,31.623,-30.727,-21.007,-31.301,-32.723
1086,23.714,-26.254,-18.029,-25.505,-25.354
1087,17.783,-17.677,-12.079,-17.107,-16.712
1088,13.335,-11.602,-10.649,-12.401,-11.993
1089,10.0,-10.235,-8.337,-10.321,-10.126
1090,7.499,-8.421,-7.679,-8.812,-8.203
1091,5.623,-5.49724,-5.07783,-6.04489,-5.77796
1092,4.217,-4.439,-4.437,-4.991,-4.521
1093,3.162,-3.052,-3.191,-3.392,-2.974
1094,2.371,-2.448,-2.667,-2.887,-2.495
1095,1.778,-1.792,-1.945,-2.036,-1.775
1096,1.334,-1.178,-1.312,-1.353,-1.054
1097,1.0,-1.098,-1.282,-1.316,-1.033
1098,0.332,-0.358,-0.53,-0.545,-0.26
1099,0.005,0.089,0.086,0.076,0.199
1100,0.0,0.10569,0.08443,0.07316,0.21632
1101,100.0,-99.103,-64.97,-95.149,-98.311
1102,74.989,-70.631,-40.172,-69.154,-69.955
1103,56.423,-59.59867,-36.64546,-55.28279,-58.06827
1104,42.17,-38.808,-29.665,-43.002,-41.505
1105,31.623,-36.046,-24.698,-34.779,-33.856
1106,23.714,-26.988,-20.632,-26.807,-25.652
1107,17.783,-17.913,-12.849,-18.091,-17.511
1108,13.335,-14.107,-13.313,-15.83,-15.206
1109,10.0,-9.562,-8.536,-9.939,-9.217
1110,7.499,-7.872,-6.488,-8.27,-7.957
1111,5.623,-6.07709,-5.85893,-7.09843,-6.55892
1112,4.217,-4.271,-3.901,-4.595,-4.407
1113,3.162,-3.44,-3.611,-3.829,-3.269
1114,2.371,-2.638,-2.883,-3.07,-2.721
1115,1.778,-1.963,-2.205,-2.338,-2.16
1116,1.334,-1.534,-1.748,-1.801,-1.487
1117,1.0,-1.01,-1.232,-1.266,-0.981
1118,0.332,-0.419,-0.579,-0.588,-0.368
1119,0.005,0.067,0.053,0.045,0.171
1120,0.0,0.03665,-0.00709,-0.01278,0.14171
1121,100.0,-105.568,-49.147,-102.184,-108.595
1122,74.989,-75.323,-49.445,-74.298,-77.425
1123,56.423,-61.0611,-43.5894,-59.67457,-60.40213
1124,42.17,-42.977,-32.453,-43.981,-41.021
1125,31.623,-31.094,-22.444,-29.666,-28.22
1126,23.714,-25.229,-17.995,-24.568,-25.673
1127,17.783,-17.323,-14.374,-17.745,-17.47
1128,13.335,-13.089,-9.447,-13.414,-12.768
1129,10.0,-10.513,-8.318,-10.971,-10.636
1130,7.499,-8.176,-7.127,-8.615,-8.047
1131,5.623,-5.13918,-4.93944,-5.64792,-5.08311
1132,4.217,-4.52,-4.452,-4.789,-4.364
1133,3.162,-2.95,-3.064,-3.286,-2.817
1134,2.371,-2.409,-2.529,-2.718,-2.496
1135,1.778,-1.769,-2.012,-2.106,-1.835
1136,1.334,-1.333,-1.488,-1.536,-1.27
1137,1.0,-0.936,-1.109,-1.138,-0.811
1138,0.332,-0.216,-0.319,-0.305,-0.117
1139,0.005,0.087,0.051,0.045,0.182
1140,0.0,0.09391,0.08671,0.07473,0.21
1141,100.0,-99.75,-62.144,-104.133,-106.615
1142,74.989,-73.459,-44.023,-72.43,-75.674
1143,56.423,-52.93748,-36.73887,-50.70476,-51.65911
1144,42.17,-39.986,-22.787,-41.739,-40.345
1145,31.623,-29.687,-21.68,-28.793,-28.252
1146,23.714,-23.915,-17.568,-22.919,-22.76
1147,17.783,-18.178,-14.85,-20.296,-19.9
1148,13.335,-12.953,-10.324,-13.125,-13.049
1149,10.0,-10.432,-9.599,-11.818,-10.992
1150,7.499,-7.459,-6.73,-8.162,-7.745
1151,5.623,-5.53396,-5.27884,-6.04878,-5.59449
1152,4.217,-4.438,-4.26,-4.568,-3.967
1153,3.162,-3.149,-3.296,-3.523,-3.051
1154,2.371,-2.49,-2.608,-2.769,-2.47
1155,1.778,-1.766,-1.965,-2.032,-1.736
1156,1.334,-1.203,-1.313,-1.353,-1.125
1157,1.0,-0.795,-0.96,-0.984,-0.717
1158,0.332,-0.272,-0.416,-0.415,-0.182
1159,0.005,-0.093,-0.183,-0.2,0.007
1160,0.0,-0.25032,-0.40512,-0.40474,-0.16743
1161,100.0,-101.095,-55.44,-98.212,-109.186
1162,74.989,-79.726,-52.541,-78.564,-78.95
1163,56.423,-59.61501,-36.69044,-58.54375,-59.66906
1164,42.17,-39.47,-27.26,-40.42,-37.963
1165,31.623,-31.089,-22.65,-30.531,-29.478
1166,23.714,-21.952,-16.624,-21.81,-21.44
1167,17.783,-17.321,-12.542,-17.298,-18.0
1168,13.335,-12.74,-10.903,-13.703,-12.913
1169,10.0,-10.248,-8.855,-11.219,-10.852
1170,7.499,-7.116,-6.38,-7.625,-7.108
1171,5.623,-5.69592,-5.1281,-6.08102,-5.76557
1172,4.217,-3.911,-4.054,-4.506,-3.96
1173,3.162,-3.41,-3.398,-3.702,-3.302
1174,2.371,-2.293,-2.478,-2.659,-2.385
1175,1.778,-1.898,-2.126,-2.218,-1.92
1176,1.334,-1.565,-1.661,-1.723,-1.411
1177,1.0,-1.339,-1.523,-1.575,-1.269
1178,0.332,-0.394,-0.475,-0.489,-0.309
1179,0.005,-0.233,-0.332,-0.347,-0.139
1180,0.0,-0.14099,-0.26098,-0.26728,-0.0521
1181,100.0,-100.649,-62.365,-98.953,-98.073
1182,74.989,-75.622,-50.768,-73.357,-74.987
1183,56.423,-56.98611,-37.65587,-60.25103,-60.21768
1184,42.17,-41.749,-33.681,-44.403,-45.73
1185,31.623,-30.07,-23.549,-30.61,-30.915
1186,23.714,-24.842,-17.358,-23.244,-23.823
1187,17.783,-19.539,-14.599,-20.013,-20.061
1188,13.335,-13.592,-11.608,-13.891,-13.638
1189,10.0,-10.023,-9.46,-11.331,-11.164
1190,7.499,-8.34,-7.705,-8.704,-7.952
1191,5.623,-5.52917,-5.29601,-6.23261,-5.71168
1192,4.217,-4.169,-3.929,-4.452,-4.2
1193,3.162,-3.306,-3.525,-3.761,-3.139
1194,2.371,-2.397,-2.653,-2.835,-2.533
1195,1.778,-1.573,-1.816,-1.896,-1.645
1196,1.334,-1.057,-1.259,-1.307,-1.019
1197,1.0,-0.95,-1.213,-1.251,-0.974
1198,0.332,-0.163,-0.201,-0.205,-0.073
1199,0.005,0.043,-0.006,-0.009,0.146
1200,0.0,-0.11886,-0.21206,-0.21698,-0.00885
1201,100.0,-99.166,-73.156,-98.798,-98.785
1202,74.989,-77.472,-53.232,-77.555,-81.002
1203,56.423,-55.6697,-34.97374,-56.71468,-58.40476
1204,42.17,-42.232,-29.192,-39.978,-41.056
1205,31.623,-28.266,-19.392,-28.399,-28.626
1206,23.714,-23.331,-17.353,-21.757,-20.617
1207,17.783,-16.351,-12.271,-16.364,-16.667
1208,13.335,-14.925,-11.389,-15.494,-15.277
1209,10.0,-10.279,-9.092,-10.762,-10.137
1210,7.499,-7.934,-7.249,-8.578,-8.047
1211,5.623,-5.72514,-5.43689,-6.28811,-5.59499
1212,4.217,-4.488,-4.167,-4.533,-4.047
1213,3.162,-3.165,-3.137,-3.419,-3.097
1214,2.371,-2.616,-2.746,-2.854,-2.479
1215,1.778,-1.629,-1.874,-1.996,-1.643
1216,1.334,-1.161,-1.382,-1.422,-1.142
1217,1.0,-1.079,-1.27,-1.317,-1.024
1218,0.332,-0.467,-0.58,-0.607,-0.391
1219,0.005,0.167,0.199,0.195,0.277
1220,0.0,0.04616,0.02213,0.01997,0.14132
1221,100.0,-97.522,-60.612,-94.778,-95.967
1222,74.989,-74.905,-55.053,-78.468,-78.477
1223,56.423,-57.58348,-34.18417,-56.14476,-57.01242
1224,42.17,-43.16,-33.29,-43.767,-43.243
1225,31.623,-33.724,-21.486,-31.689,-32.021
1226,23.714,-23.058,-16.508,-23.554,-23.506
1227,17.783,-17.623,-13.959,-17.413,-17.474
1228,13.335,-13.957,-11.64,-14.834,-14.004
1229,10.0,-10.687,-9.433,-10.962,-10.085
1230,7.499,-7.282,-6.286,-7.455,-6.931
1231,5.623,-5.89267,-5.49113,-6.30965,-5.60851
1232,4.217,-4.253,-4.168,-4.759,-4.294
1233,3.162,-2.819,-2.837,-3.052,-2.662
1234,2.371,-2.09,-2.331,-2.47,-2.18
1235,1.778,-1.835,-2.036,-2.119,-1.828
1236,1.334,-1.206,-1.356,-1.422,-1.106
1237,1.0,-0.978,-1.179,-1.215,-0.947
1238,0.332,-0.146,-0.171,-0.189,-0.056
1239,0.005,0.128,0.142,0.129,0.217
1240,0.0,-0.0071,-0.01515,-0.02761,0.08741
1241,100.0,-94.203,-63.11,-94.684,-92.875
1242,74.989,-76.384,-51.93,-72.06,-70.424
1243,56.423,-52.41915,-38.18289,-53.00721,-52.86772
1244,42.17,-41.565,-28.172,-39.114,-38.12
1245,31.623,-28.702,-22.326,-29.403,-27.617
1246,23.714,-23.422,-17.992,-23.629,-23.348
1247,17.783,-16.989,-13.605,-16.77,-15.893
1248,13.335,-13.817,-10.278,-13.765,-14.168
1249,10.0,-10.114,-8.85,-10.93,-10.876
1250,7.499,-7.931,-7.404,-8.359,-8.005
1251,5.623,-5.60737,-5.26977,-6.11067,-5.75436
1252,4.217,-4.227,-4.358,-4.89,-4.625
1253,3.162,-3.353,-3.385,-3.741,-3.402
1254,2.371,-2.983,-3.01,-3.21,-2.845
1255,1.778,-1.751,-1.887,-1.987,-1.726
1256,1.334,-1.241,-1.479,-1.532,-1.244
1257,1.0,-1.233,-1.435,-1.487,-1.148
1258,0.332,-0.293,-0.429,-0.431,-0.223
1259,0.005,0.076,0.074,0.058,0.18
1260,0.0,0.10775,0.11446,0.1061,0.21213
1261,100.0,-99.293,-72.436,-96.766,-99.02
1262,74.989,-76.837,-48.504,-71.698,-70.926
1263,56.423,-57.14728,-36.97899,-56.01765,-57.01432
1264,42.17,-43.797,-32.234,-46.812,-47.678
1265,31.623,-33.927,-26.764,-34.827,-34.195
1266,23.714,-23.795,-16.857,-23.357,-23.504
1267,17.783,-17.723,-14.275,-18.817,-18.631
1268,13.335,-13.523,-11.419,-14.56,-13.748
1269,10.0,-9.803,-8.074,-10.357,-9.876
1270,7.499,-7.503,-6.859,-8.018,-7.316
1271,5.623,-5.84701,-5.37575,-6.37379,-5.91215
1272,4.217,-4.533,-4.558,-4.965,-4.229
1273,3.162,-3.278,-3.169,-3.47,-3.194
1274,2.371,-2.126,-2.312,-2.412,-2.03
1275,1.778,-1.671,-1.851,-1.947,-1.668
1276,1.334,-1.298,-1.562,-1.633,-1.378
1277,1.0,-0.965,-1.134,-1.16,-0.831
1278,0.332,-0.446,-0.628,-0.646,-0.348
1279,0.005,0.02,-0.003,-0.01,0.121
1280,0.0,-0.10969,-0.16324,-0.16142,-0.0126
1281,100.0,-98.148,-58.429,-95.416,-101.246
1282,74.989,-73.735,-47.849,-73.643,-72.604
1283,56.423,-52.20067,-37.24745,-50.53287,-53.0633
1284,42.17,-39.794,-30.304,-41.877,-41.315
1285,31.623,-30.598,-21.727,-28.745,-28.654
1286,23.714,-22.778,-15.016,-21.132,-21.138
1287,17.783,-19.623,-15.073,-18.939,-18.43
1288,13.335,-13.362,-11.834,-14.877,-14.528
1289,10.0,-9.852,-8.372,-9.942,-9.531
1290,7.499,-7.39,-6.989,-8.28,-7.762
1291,5.623,-5.55646,-5.12851,-6.01519,-5.61451
1292,4.217,-4.477,-4.198,-4.755,-4.162
1293,3.162,-2.93,-3.071,-3.263,-2.885
1294,2.371,-2.503,-2.637,-2.748,-2.474
1295,1.778,-2.001,-2.112,-2.2,-1.858
1296,1.334,-1.181,-1.43,-1.485,-1.166
1297,1.0,-1.0,-1.151,-1.196,-0.964
1298,0.332,-0.258,-0.369,-0.399,-0.171
1299,0.005,-0.002,-0.06,-0.06,0.074
1300,0.0,0.02707,-0.03872,-0.04725,0.12911
1301,100.0,-106.951,-63.291,-94.574,-99.004
1302,74.989,-74.693,-54.477,-78.112,-77.122
1303,56.423,-56.3919,-39.26356,-56.781,-56.93454
1304,42.17,-45.0,-36.573,-48.492,-48.891
1305,31.623,-30.791,-24.381,-30.634,-28.958
1306,23.714,-21.86,-18.16,-22.86,-22.892
1307,17.783,-19.132,-16.232,-19.349,-18.531
1308,13.335,-13.746,-11.284,-13.738,-13.168
1309,10.0,-10.845,-9.747,-11.669,-11.215
1310,7.499,-7.294,-7.068,-8.518,-7.908
1311,5.623,-5.58193,-5.15424,-5.92697,-5.55001
1312,4.217,-4.092,-4.048,-4.604,-4.385
1313,3.162,-3.336,-3.535,-3.921,-3.544
1314,2.371,-2.5,-2.516,-2.671,-2.335
1315,1.778,-1.938,-2.135,-2.248,-1.893
1316,1.334,-1.488,-1.66,-1.724,-1.449
1317,1.0,-0.984,-1.188,-1.225,-0.964
1318,0.332,-0.332,-0.504,-0.522,-0.255
1319,0.005,0.05,-0.009,-0.021,0.146
1320,0.0,0.19918,0.25751,0.25736,0.29408
1321,100.0,-105.168,-56.64,-101.192,-104.946
1322,74.989,-70.455,-47.116,-64.851,-67.814
1323,56.423,-57.92483,-36.13407,-60.07677,-59.24644
1324,42.17,-43.043,-31.005,-44.311,-45.348
1325,31.623,-29.715,-24.048,-32.5,-32.976
1326,23.714,-24.789,-18.669,-24.707,-24.516
1327,17.783,-17.558,-13.214,-18.194,-17.78
1328,13.335,-12.395,-10.841,-13.437,-12.883
1329,10.0,-9.459,-8.418,-10.211,-10.115
1330,7.499,-7.854,-7.444,-8.514,-7.939
1331,5.623,-5.54967,-5.26739,-6.09289,-5.51603
1332,4.217,-4.246,-4.195,-4.789,-4.392
1333,3.162,-3.066,-3.382,-3.614,-3.222
1334,2.371,-2.682,-2.748,-2.971,-2.646
1335,1.778,-1.922,-2.153,-2.306,-2.044
1336,1.334,-1.429,-1.707,-1.786,-1.472
1337,1.0,-1.078,-1.377,-1.426,-1.105
1338,0.332,-0.349,-0.428,-0.433,-0.239
1339,0.005,-0.097,-0.21,-0.21,-0.005
1340,0.0,-0.01421,-0.07557,-0.07521,0.08174
1341,100.0,-102.448,-68.27,-103.796,-106.586
1342,74.989,-73.476,-41.517,-69.876,-71.815
1343,56.423,-66.54297,-43.00432,-60.59849,-57.43122
1344,42.17,-39.223,-31.934,-43.427,-41.916
1345,31.623,-32.715,-24.502,-30.544,-30.755
1346,23.714,-25.801,-16.284,-25.99,-26.75
1347,17.783,-18.834,-14.453,-19.093,-19.207
1348,13.335,-12.55,-10.707,-13.22,-12.137
1349,10.0,-9.324,-7.638,-9.526,-8.797
1350,7.499,-7.314,-6.636,-7.843,-7.243
1351,5.623,-5.4849,-5.31851,-5.93139,-5.50108
1352,4.217,-4.293,-4.034,-4.45,-4.057
1353,3.162,-2.985,-3.007,-3.251,-2.937
1354,2.371,-2.389,-2.626,-2.814,-2.507
1355,1.778,-1.928,-2.036,-2.155,-1.939
1356,1.334,-1.5,-1.667,-1.722,-1.364
1357,1.0,-0.681,-0.847,-0.868,-0.583
1358,0.332,-0.34,-0.495,-0.496,-0.247
1359,0.005,-0.15,-0.264,-0.271,-0.068
1360,0.0,-0.05957,-0.09579,-0.0983,0.04834
1361,100.0,-96.073,-58.931,-93.26,-95.078
1362,74.989,-77.841,-53.917,-77.465,-76.283
1363,56.423,-64.34066,-44.81498,-59.69355,-56.85796
1364,42.17,-52.205,-33.785,-49.426,-52.857
1365,31.623,-34.029,-23.613,-34.828,-34.832
1366,23.714,-23.216,-15.992,-21.429,-21.322
1367,17.783,-18.942,-15.977,-20.398,-20.099
1368,13.335,-12.971,-10.628,-12.579,-12.441
1369,10.0,-11.128,-9.554,-11.334,-10.842
1370,7.499,-7.949,-7.783,-8.705,-7.906
1371,5.623,-5.3739,-5.03959,-5.78274,-5.25651
1372,4.217,-4.103,-4.073,-4.427,-4.063
1373,3.162,-3.7,-3.76,-4.14,-3.803
1374,2.371,-2.351,-2.503,-2.616,-2.214
1375,1.778,-1.768,-2.041,-2.136,-1.816
1376,1.334,-1.501,-1.667,-1.75,-1.518
1377,1.0,-0.983,-1.204,-1.244,-0.982
1378,0.332,-0.427,-0.591,-0.597,-0.337
1379,0.005,0.041,0.097,0.087,0.148
1380,0.0,-0.00872,-0.08375,-0.07787,0.0879
1381,100.0,-95.309,-55.487,-96.27,-103.061
1382,74.989,-77.343,-47.511,-73.774,-76.543
1383,56.423,-55.56543,-43.52435,-56.94519,-56.38186
1384,42.17,-44.358,-30.897,-43.517,-45.027
1385,31.623,-30.075,-22.784,-30.092,-29.315
1386,23.714,-24.117,-18.774,-25.0,-24.421
1387,17.783,-18.79,-14.716,-19.018,-19.352
1388,13.335,-13.356,-10.887,-13.274,-13.408
1389,10.0,-11.03,-9.894,-11.677,-11.009
1390,7.499,-7.098,-6.156,-7.58,-6.968
1391,5.623,-5.56555,-5.38772,-6.29646,-5.85993
1392,4.217,-4.545,-4.241,-4.86,-4.466
1393,3.162,-3.048,-3.097,-3.418,-3.047
1394,2.371,-2.415,-2.66,-2.827,-2.571
1395,1.778,-1.546,-1.709,-1.774,-1.44
1396,1.334,-1.513,-1.677,-1.745,-1.433
1397,1.0,-1.197,-1.397,-1.433,-1.101
1398,0.332,-0.529,-0.66,-0.679,-0.467
1399,0.005,-0.116,-0.216,-0.218,-0.028
1400,0.0,0.01986,-0.02554,-0.0404,0.12522
1401,100.0,-108.294,-71.891,-114.644,-116.09
1402,74.989,-72.674,-46.454,-74.194,-74.877
1403,56.423,-75.0669,-43.72563,-66.20176,-62.44166
1404,42.17,-42.427,-28.337,-40.408,-42.173
1405,31.623,-36.266,-24.251,-36.801,-35.919
1406,23.714,-22.756,-15.625,-21.709,-21.917
1407,17.783,-15.777,-13.417,-16.23,-16.245
1408,13.335,-13.614,-11.389,-13.435,-12.943
1409,10.0,-9.65,-8.709,-10.616,-9.865
1410,7.499,-7.618,-7.004,-8.129,-7.768
1411,5.623,-5.39484,-5.05519,-5.75408,-5.32152
1412,4.217,-4.448,-4.407,-5.085,-4.597
1413,3.162,-2.998,-3.052,-3.305,-3.061
1414,2.371,-2.156,-2.224,-2.362,-2.071
1415,1.778,-1.521,-1.735,-1.83,-1.598
1416,1.334,-1.138,-1.273,-1.334,-1.009
1417,1.0,-1.253,-1.45,-1.518,-1.267
1418,0.332,-0.644,-0.833,-0.845,-0.571
1419,0.005,0.074,0.07,0.063,0.192
1420,0.0,-0.11918,-0.2309,-0.2388,-0.03224
1421,100.0,-96.385,-59.299,-99.215,-102.303
1422,74.989,-71.232,-45.101,-67.871,-71.291
1423,56.423,-56.8545,-37.25748,-58.72356,-59.84281
1424,42.17,-42.165,-29.259,-42.01,-44.752
1425,31.623,-31.524,-22.557,-31.76,-30.042
1426,23.714,-26.567,-18.579,-26.22,-25.074
1427,17.783,-17.449,-13.847,-17.881,-17.373
1428,13.335,-13.07,-9.974,-12.586,-12.035
1429,10.0,-10.885,-9.803,-11.791,-11.515
1430,7.499,-7.932,-7.294,-8.622,-8.025
1431,5.623,-5.18761,-4.96592,-5.75429,-5.43781
1432,4.217,-4.671,-4.587,-5.215,-4.696
1433,3.162,-2.968,-3.324,-3.526,-3.073
1434,2.371,-2.389,-2.586,-2.73,-2.413
1435,1.778,-1.533,-1.798,-1.877,-1.605
1436,1.334,-1.197,-1.334,-1.385,-1.098
1437,1.0,-0.994,-1.156,-1.164,-0.858
1438,0.332,-0.333,-0.481,-0.489,-0.264
1439,0.005,-0.098,-0.149,-0.151,0.001
1440,0.0,0.03191,-0.01514,-0.02431,0.14032
1441,100.0,-112.712,-71.835,-111.772,-116.1
1442,74.989,-81.033,-58.824,-82.729,-80.832
1443,56.423,-58.07189,-36.46927,-56.04237,-57.55547
1444,42.17,-43.627,-34.158,-45.538,-47.361
1445,31.623,-34.75,-23.391,-33.344,-37.05
1446,23.714,-22.757,-18.369,-23.769,-22.091
1447,17.783,-17.45,-12.844,-18.454,-17.938
1448,13.335,-13.994,-10.298,-13.968,-13.408
1449,10.0,-10.262,-8.957,-11.199,-10.819
1450,7.499,-7.922,-7.325,-8.593,-8.058
1451,5.623,-5.85455,-5.44747,-6.33251,-5.71001
1452,4.217,-4.718,-4.463,-4.949,-4.547
1453,3.162,-2.979,-3.249,-3.512,-3.064
1454,2.371,-2.258,-2.273,-2.355,-2.014
1455,1.778,-1.615,-1.779,-1.86,-1.59
1456,1.334,-1.121,-1.304,-1.33,-1.02
1457,1.0,-1.158,-1.323,-1.365,-1.105
1458,0.332,-0.328,-0.474,-0.499,-0.256
1459,0.005,0.159,0.189,0.173,0.262
1460,0.0,0.00228,-0.04805,-0.04735,0.09984
1461,100.0,-110.544,-72.499,-107.859,-107.461
1462,74.989,-73.372,-49.668,-72.398,-71.685
1463,56.423,-63.95367,-44.97358,-60.80431,-60.13702
1464,42.17,-44.363,-35.652,-45.33,-45.934
1465,31.623,-32.747,-22.784,-32.722,-33.456
1466,23.714,-26.104,-21.827,-27.04,-26.353
1467,17.783,-17.056,-13.299,-16.797,-16.709
1468,13.335,-13.292,-11.033,-13.561,-12.833
1469,10.0,-9.384,-7.729,-9.512,-8.918
1470,7.499,-7.238,-6.406,-7.474,-6.794
1471,5.623,-5.97884,-5.18781,-6.44846,-5.84469
1472,4.217,-4.125,-4.318,-4.768,-4.204
1473,3.162,-2.939,-3.1,-3.334,-2.967
1474,2.371,-2.331,-2.371,-2.538,-2.193
1475,1.778,-1.978,-2.121,-2.212,-1.878
1476,1.334,-1.624,-1.803,-1.877,-1.546
1477,1.0,-0.956,-1.147,-1.186,-0.888
1478,0.332,-0.545,-0.676,-0.707,-0.472
1479,0.005,0.039,-0.002,-0.003,0.147
1480,0.0,-0.07408,-0.17571,-0.18858,0.02901
1481,100.0,-105.539,-68.843,-105.659,-107.729
1482,74.989,-72.612,-45.957,-71.769,-71.669
1483,56.423,-62.061,-43.62847,-59.29268,-59.24941
1484,42.17,-46.767,-39.312,-47.437,-46.602
1485,31.623,-32.767,-26.052,-32.755,-31.738
1486,23.714,-24.399,-18.868,-24.773,-25.331
1487,17.783,-16.252,-12.998,-17.736,-16.628
1488,13.335,-14.432,-12.114,-14.534,-14.046
1489,10.0,-10.167,-8.563,-10.667,-10.5
1490,7.499,-7.98,-7.154,-8.859,-8.058
1491,5.623,-5.32083,-5.09548,-5.87194,-5.35894
1492,4.217,-4.454,-4.171,-4.741,-4.39
1493,3.162,-3.173,-3.192,-3.391,-3.106
1494,2.371,-2.364,-2.59,-2.729,-2.329
1495,1.778,-1.898,-2.044,-2.137,-1.819
1496,1.334,-1.276,-1.363,-1.407,-1.113
1497,1.0,-1.098,-1.261,-1.314,-1.04
1498,0.332,-0.275,-0.449,-0.455,-0.2
1499,0.005,-0.304,-0.44,-0.446,-0.216
1500,0.0,0.16128,0.20836,0.1945,0.26337
1501,100.0,-97.11705,-72.08377,-105.7714,-106.07765
1502,74.989,-73.00498,-51.36374,-70.61608,-73.48549
1503,56.423,-52.85681,-40.32694,-54.53238,-53.90829
1504,42.17,-41.01686,-31.41177,-41.82433,-40.20253
1505,31.623,-30.82505,-22.28557,-28.92229,-30.65319
1506,23.714,-22.49911,-17.55961,-23.08696,-22.39475
1507,17.783,-17.53817,-14.20757,-17.85322,-17.41502
1508,13.335,-12.5847,-10.36783,-12.34918,-12.43203
1509,10.0,-9.82947,-8.27058,-9.75537,-8.89815
1510,7.499,-8.15229,-6.93071,-8.1018,-7.5644
1511,5.623,-5.60422,-5.25288,-6.05622,-5.47213
1512,4.217,-4.12631,-3.86021,-4.45847,-4.31196
1513,3.162,-3.31516,-3.38574,-3.76228,-3.57096
1514,2.371,-2.60393,-2.68221,-2.87086,-2.61366
1515,1.778,-1.68643,-1.92345,-2.02429,-1.84019
1516,1.334,-1.24312,-1.40072,-1.4592,-1.14797
1517,1.0,-1.07761,-1.24957,-1.28648,-0.99539
1518,0.332,-0.39576,-0.54414,-0.54229,-0.29621
1519,0.005,0.02977,0.04338,0.03493,0.13006
1520,0.0,0.42388,0.65518,0.66801,0.57579
1521,100.0,-102.45538,-56.03597,-98.72018,-99.55291
1522,74.989,-79.06319,-56.33061,-77.17898,-74.57891
1523,56.423,-57.87493,-36.18953,-54.96106,-56.91044
1524,42.17,-40.44063,-29.20171,-39.76725,-39.81115
1525,31.623,-31.51102,-25.92841,-33.97057,-33.16651
1526,23.714,-24.86922,-18.52469,-23.92738,-23.48767
1527,17.783,-16.91674,-13.86619,-17.71592,-17.56827
1528,13.335,-13.75422,-11.1312,-14.56554,-14.26229
1529,10.0,-10.46174,-8.84921,-10.95881,-10.37242
1530,7.499,-6.99131,-6.32751,-7.72935,-7.32435
1531,5.623,-5.75202,-5.34267,-6.15838,-5.56512
1532,4.217,-3.72264,-3.87605,-4.14037,-3.65348
1533,3.162,-3.30635,-3.32117,-3.68099,-3.43655
1534,2.371,-2.46882,-2.57118,-2.69727,-2.37971
1535,1.778,-1.75559,-1.96529,-2.09787,-1.87797
1536,1.334,-1.18151,-1.32269,-1.35586,-1.15971
1537,1.0,-1.00343,-1.21689,-1.26368,-0.94961
1538,0.332,-0.16695,-0.25349,-0.27578,-0.07509
1539,0.005,-0.10288,-0.20918,-0.21471,-0.00158
1540,0.0,0.02489,-0.01354,-0.02185,0.13468
1541,100.0,-97.20923,-69.13663,-104.36961,-105.76154
1542,74.989,-72.38295,-52.11269,-74.08793,-71.68479
1543,56.423,-65.18613,-45.26806,-66.23502,-69.24537
1544,42.17,-41.45026,-28.38347,-42.10765,-41.66424
1545,31.623,-34.41163,-22.94304,-33.21142,-33.67938
1546,23.714,-24.23261,-18.31826,-23.51516,-22.22838
1547,17.783,-18.68492,-14.34979,-19.58265,-19.752
1548,13.335,-13.76063,-10.619,-13.7494,-13.12823
1549,10.0,-8.9097,-7.72687,-9.22796,-8.73659
1550,7.499,-7.34378,-6.66228,-7.68823,-6.83141
1551,5.623,-5.87581,-5.48065,-6.40851,-5.83164
1552,4.217,-4.02616,-3.84676,-4.12522,-3.68115
1553,3.162,-3.16918,-3.17661,-3.49566,-3.18773
1554,2.371,-2.65257,-2.74002,-2.94901,-2.62218
1555,1.778,-1.66624,-1.85209,-1.93717,-1.61225
1556,1.334,-1.44328,-1.6552,-1.74388,-1.45002
1557,1.0,-0.98248,-1.12865,-1.15348,-0.93546
1558,0.332,-0.2035,-0.28367,-0.30541,-0.09951
