tid,gamma,trueage,relmid,impsamp,freqonly,simpavg
97,1,-1.00279,0,0,-1.10166,0
98,0.332,-0.40662,0,0,-0.45469,0
99,0.005,0.08466,0,0,0.01989,0
100,0,-0.02521,0,0,-0.07377,0
101,100,-102.77473,0,0,-176.94684,0
102,74.989,-74.77499,0,0,-79.40883,0
103,56.423,-51.84429,0,0,-57.86821,0
104,42.17,-38.28727,0,0,-47.50269,0
105,31.623,-28.07055,0,0,-23.93683,0
106,23.714,-21.43134,0,0,-22.98914,0
107,17.783,-16.98062,0,0,-17.03546,0
108,13.335,-13.32476,0,0,-11.86058,0
109,10,-10.24398,0,0,-10.07197,0
110,7.499,-7.79204,0,0,-7.85146,0
111,5.623,-5.67135,0,0,-5.60723,0
112,4.217,-4.18742,0,0,-4.1143,0
113,3.162,-3.10151,0,0,-3.31631,0
114,2.371,-2.2932,0,0,-2.32837,0
115,1.778,-1.95469,0,0,-2.02652,0
116,1.334,-1.23353,0,0,-1.26035,0
117,1,-0.88144,0,0,-0.9278,0
118,0.332,-0.29786,0,0,-0.35538,0
119,0.005,-0.06518,0,0,-0.09425,0
120,0,0.00557,0,0,-0.06052,0
121,100,-87.9365,0,0,-122.00989,0
122,74.989,-68.02574,0,0,-58.09852,0
123,56.423,-57.66553,0,0,-80.00875,0
124,42.17,-43.27967,0,0,-30.84275,0
125,31.623,-30.75525,0,0,-34.89612,0
126,23.714,-24.26536,0,0,-29.28951,0
127,17.783,-16.15296,0,0,-17.85906,0
128,13.335,-12.07129,0,0,-14.17144,0
129,10,-9.43357,0,0,-10.01618,0
130,7.499,-7.61823,0,0,-7.24598,0
131,5.623,-5.42293,0,0,-5.28628,0
132,4.217,-177.98374,0,0,-4.47349,0
133,3.162,-3.26462,0,0,-3.36314,0
134,2.371,-2.27169,0,0,-2.22658,0
135,1.778,-1.7638,0,0,-1.72139,0
136,1.334,-1.35373,0,0,-1.38937,0
137,1,-1.08836,0,0,-1.06413,0
138,0.332,-0.38245,0,0,-0.42798,0
139,0.005,-0.25545,0,0,-0.30129,0
140,0,-0.22331,0,0,-0.30338,0
141,100,-90.35897,0,0,-102.24503,0
142,74.989,-82.08107,0,0,-94.27238,0
143,56.423,-51.58327,0,0,-54.68695,0
144,42.17,-38.5941,0,0,-31.90355,0
145,31.623,-32.29219,0,0,-26.10358,0
146,23.714,-22.0545,0,0,-23.73188,0
147,17.783,-15.80962,0,0,-14.62451,0
148,13.335,-12.68622,0,0,-12.08642,0
149,10,-9.99877,0,0,-10.05277,0
150,7.499,-7.43386,0,0,-7.35209,0
151,5.623,-5.55181,0,0,-5.97863,0
152,4.217,-3.7866,0,0,-4.19294,0
153,3.162,-3.09133,0,0,-3.11366,0
154,2.371,-2.42369,0,0,-2.43523,0
155,1.778,-1.81958,0,0,-1.91228,0
156,1.334,-1.24881,0,0,-1.27006,0
157,1,-1.0135,0,0,-1.13958,0
158,0.332,-0.30237,0,0,-0.32616,0
159,0.005,-0.04518,0,0,-0.09519,0
160,0,0.0071,0,0,-0.0538,0
161,100,-101.32352,0,0,-170.29858,0
162,74.989,-69.31055,0,0,-59.24181,0
163,56.423,-56.66789,0,0,-48.69004,0
164,42.17,-39.57249,0,0,-31.87536,0
165,31.623,-31.2153,0,0,-38.78441,0
166,23.714,-23.73406,0,0,-24.84295,0
167,17.783,-16.78885,0,0,-17.52825,0
168,13.335,-12.95694,0,0,-13.54245,0
169,10,-9.6371,0,0,-8.98734,0
170,7.499,-7.27579,0,0,-7.07099,0
171,5.623,-5.47852,0,0,-5.23658,0
172,4.217,-4.68812,0,0,-4.94053,0
173,3.162,-3.11269,0,0,-3.06184,0
174,2.371,-2.335,0,0,-2.33561,0
175,1.778,-1.67461,0,0,-1.69232,0
176,1.334,-1.28386,0,0,-1.43005,0
177,1,-0.94602,0,0,-0.97254,0
178,0.332,-0.26661,0,0,-0.31652,0
179,0.005,-0.10463,0,0,-0.15827,0
180,0,0.00072,0,0,-0.0582,0
181,100,-98.16343,0,0,-118.06862,0
182,74.989,-74.17329,0,0,-77.38654,0
183,56.423,-50.6771,0,0,-41.58291,0
184,42.17,-39.1337,0,0,-56.34352,0
185,31.623,-33.11561,0,0,-28.8742,0
186,23.714,-25.87891,0,0,-30.33105,0
187,17.783,-16.15408,0,0,-16.74807,0
188,13.335,-14.02144,0,0,-15.89794,0
189,10,-9.93819,0,0,-11.17103,0
190,7.499,-7.15584,0,0,-7.28154,0
191,5.623,-5.49904,0,0,-5.46514,0
192,4.217,-4.52988,0,0,-5.03887,0
193,3.162,-3.04881,0,0,-3.21294,0
194,2.371,-2.18462,0,0,-2.24451,0
195,1.778,-1.84671,0,0,-1.87528,0
196,1.334,-1.28681,0,0,-1.36085,0
197,1,-1.03092,0,0,-1.05411,0
198,0.332,-0.31238,0,0,-0.34239,0
199,0.005,0.02485,0,0,-0.01658,0
200,0,0.08878,0,0,0.03006,0
201,100,-93.17592,0,0,-87.21557,0
202,74.989,-64.73682,0,0,-53.49999,0
203,56.423,-51.82745,0,0,-56.52928,0
204,42.17,-36.47194,0,0,-33.86301,0
205,31.623,-29.96438,0,0,-37.51149,0
206,23.714,-21.00566,0,0,-25.567,0
207,17.783,-18.05717,0,0,-18.25802,0
208,13.335,-13.22038,0,0,-14.29165,0
209,10,-9.14806,0,0,-10.3,0
210,7.499,-7.50473,0,0,-7.14173,0
211,5.623,-5.39537,0,0,-5.49324,0
212,4.217,-4.09517,0,0,-4.19588,0
213,3.162,-3.30354,0,0,-3.50044,0
214,2.371,-2.48167,0,0,-2.48584,0
215,1.778,-1.73883,0,0,-1.79165,0
216,1.334,-1.16974,0,0,-1.2371,0
217,1,-0.85875,0,0,-0.87978,0
218,0.332,-0.41404,0,0,-0.46168,0
219,0.005,0.01528,0,0,-0.04904,0
220,0,0.03794,0,0,-0.02019,0
221,100,-101.09958,0,0,-74.88822,0
222,74.989,-71.43131,0,0,-94.95034,0
223,56.423,-56.52709,0,0,-47.44349,0
224,42.17,-37.55575,0,0,-43.02844,0
225,31.623,-31.29521,0,0,-32.38688,0
226,23.714,-22.14592,0,0,-27.02438,0
227,17.783,-16.85856,0,0,-18.46673,0
228,13.335,-13.83552,0,0,-14.80712,0
229,10,-9.7912,0,0,-10.06135,0
230,7.499,-6.94797,0,0,-6.93802,0
231,5.623,-5.5119,0,0,-5.78363,0
232,4.217,-4.19283,0,0,-4.29591,0
233,3.162,-3.02077,0,0,-3.24836,0
234,2.371,-2.30626,0,0,-2.41813,0
235,1.778,-1.74834,0,0,-1.78917,0
236,1.334,-1.37217,0,0,-1.3596,0
237,1,-0.79485,0,0,-0.84149,0
238,0.332,-0.2751,0,0,-0.34599,0
239,0.005,-0.07508,0,0,-0.11068,0
240,0,0.06551,0,0,0.00808,0
241,100,-81.45339,0,0,-67.62733,0
242,74.989,-69.26855,0,0,-96.70747,0
243,56.423,-54.48649,0,0,-51.09242,0
244,42.17,-37.2463,0,0,-28.43553,0
245,31.623,-30.7178,0,0,-37.90349,0
246,23.714,-23.22957,0,0,-25.4949,0
247,17.783,-17.16204,0,0,-15.73553,0
248,13.335,-11.33832,0,0,-10.9259,0
249,10,-9.33946,0,0,-10.34941,0
250,7.499,-7.52612,0,0,-7.53563,0
251,5.623,-5.90279,0,0,-6.03618,0
252,4.217,-3.92396,0,0,-3.84129,0
253,3.162,-3.15259,0,0,-3.37706,0
254,2.371,-2.31771,0,0,-2.38776,0
255,1.778,-1.82486,0,0,-1.92537,0
256,1.334,-1.35775,0,0,-1.34607,0
257,1,-1.05817,0,0,-1.07737,0
258,0.332,-0.22886,0,0,-0.29644,0
259,0.005,0.10924,0,0,0.03457,0
260,0,0.03436,0,0,-0.0233,0
261,100,-86.97611,0,0,-64.92616,0
262,74.989,-67.38351,0,0,-55.25013,0
263,56.423,-45.92087,0,0,-38.55038,0
264,42.17,-34.26585,0,0,-30.12954,0
265,31.623,-32.27615,0,0,-32.38743,0
266,23.714,-21.95291,0,0,-20.18296,0
267,17.783,-16.67805,0,0,-19.39321,0
268,13.335,-13.04668,0,0,-13.30879,0
269,10,-10.19444,0,0,-10.03123,0
270,7.499,-7.58182,0,0,-7.01431,0
271,5.623,-177.98374,0,0,-6.03048,0
272,4.217,-3.95361,0,0,-4.1099,0
273,3.162,-3.17458,0,0,-3.37036,0
274,2.371,-2.33928,0,0,-2.43406,0
275,1.778,-1.84538,0,0,-1.96218,0
276,1.334,-1.38964,0,0,-1.41608,0
277,1,-0.95013,0,0,-1.03294,0
278,0.332,-0.16899,0,0,-0.24163,0
279,0.005,-0.08001,0,0,-0.12494,0
280,0,-0.1909,0,0,-0.24154,0
281,100,-98.47274,0,0,-186.44452,0
282,74.989,-74.78229,0,0,-60.33272,0
283,56.423,-56.0873,0,0,-50.19338,0
284,42.17,-39.28629,0,0,-49.52571,0
285,31.623,-32.26026,0,0,-32.44892,0
286,23.714,-23.71388,0,0,-22.9673,0
287,17.783,-17.05405,0,0,-18.21205,0
288,13.335,-12.8527,0,0,-12.91564,0
289,10,-10.73136,0,0,-13.24447,0
290,7.499,-7.54217,0,0,-7.70318,0
291,5.623,-5.51754,0,0,-5.3288,0
292,4.217,-177.98374,0,0,-3.90757,0
293,3.162,-2.99822,0,0,-3.26056,0
294,2.371,-2.18847,0,0,-2.11954,0
295,1.778,-1.65685,0,0,-1.63611,0
296,1.334,-1.26664,0,0,-1.25417,0
297,1,-1.19238,0,0,-1.23952,0
298,0.332,-0.46591,0,0,-0.48775,0
299,0.005,-0.11042,0,0,-0.16771,0
300,0,0.08083,0,0,0.01337,0
301,100,-84.29481,0,0,-80.40298,0
302,74.989,-78.48448,0,0,-84.16495,0
303,56.423,-54.62821,0,0,-53.5506,0
304,42.17,-39.17805,0,0,-27.15231,0
305,31.623,-28.65992,0,0,-34.60808,0
306,23.714,-25.55848,0,0,-29.52575,0
307,17.783,-17.23319,0,0,-17.8205,0
308,13.335,-13.90718,0,0,-15.57424,0
309,10,-8.77819,0,0,-9.64135,0
310,7.499,-6.94839,0,0,-7.17324,0
311,5.623,-5.3388,0,0,-5.69123,0
312,4.217,-4.27615,0,0,-4.33154,0
313,3.162,-3.20427,0,0,-3.20703,0
314,2.371,-2.35942,0,0,-2.39284,0
315,1.778,-1.85099,0,0,-1.94719,0
316,1.334,-1.27459,0,0,-1.37947,0
317,1,-0.97659,0,0,-0.96954,0
318,0.332,-0.28854,0,0,-0.325,0
319,0.005,-0.03676,0,0,-0.09175,0
320,0,3e-05,0,0,-0.03943,0
321,100,-95.19944,0,0,-176.76135,0
322,74.989,-72.24153,0,0,-80.09777,0
323,56.423,-53.70121,0,0,-48.29482,0
324,42.17,-46.20863,0,0,-52.87344,0
325,31.623,-29.28517,0,0,-26.00329,0
326,23.714,-23.22401,0,0,-26.03374,0
327,17.783,-18.05501,0,0,-20.71496,0
328,13.335,-12.82276,0,0,-11.95551,0
329,10,-10.49547,0,0,-10.64598,0
330,7.499,-7.37599,0,0,-7.2287,0
331,5.623,-5.5173,0,0,-5.63705,0
332,4.217,-4.23841,0,0,-4.32686,0
333,3.162,-3.08485,0,0,-3.13365,0
334,2.371,-2.21653,0,0,-2.31999,0
335,1.778,-1.78723,0,0,-1.82095,0
336,1.334,-1.28957,0,0,-1.2219,0
337,1,-0.96039,0,0,-0.99803,0
338,0.332,-0.37957,0,0,-0.45576,0
339,0.005,0.03394,0,0,-0.01145,0
340,0,0.0532,0,0,-0.00099,0
341,100,-96.58094,0,0,-78.70076,0
342,74.989,-82.15489,0,0,-90.26638,0
343,56.423,-59.36189,0,0,-59.84744,0
344,42.17,-42.08944,0,0,-38.88136,0
345,31.623,-28.6727,0,0,-29.4663,0
346,23.714,-22.6899,0,0,-21.46368,0
347,17.783,-16.50643,0,0,-17.87576,0
348,13.335,-12.04527,0,0,-11.89064,0
349,10,-9.44822,0,0,-10.18193,0
350,7.499,-7.39143,0,0,-7.88338,0
351,5.623,-5.15926,0,0,-5.27444,0
352,4.217,-3.99195,0,0,-4.48288,0
353,3.162,-3.13391,0,0,-3.1355,0
354,2.371,-2.16981,0,0,-2.24117,0
355,1.778,-1.72837,0,0,-1.80837,0
356,1.334,-1.36743,0,0,-1.42069,0
357,1,-1.03208,0,0,-1.16537,0
358,0.332,-0.59319,0,0,-0.61377,0
359,0.005,0.00042,0,0,-0.05929,0
360,0,0.09612,0,0,0.02109,0
361,100,-89.76582,0,0,-151.30436,0
362,74.989,-66.1255,0,0,-41.58295,0
363,56.423,-55.38321,0,0,-60.43591,0
364,42.17,-36.23032,0,0,-43.38764,0
365,31.623,-32.39951,0,0,-35.87606,0
366,23.714,-22.17281,0,0,-22.25515,0
367,17.783,-18.57915,0,0,-20.24213,0
368,13.335,-13.71037,0,0,-15.46784,0
369,10,-9.04944,0,0,-8.89148,0
370,7.499,-177.98374,0,0,-7.43762,0
371,5.623,-5.32871,0,0,-5.41378,0
372,4.217,-4.44294,0,0,-4.57393,0
373,3.162,-3.04788,0,0,-3.08964,0
374,2.371,-2.23238,0,0,-2.44318,0
375,1.778,-1.54699,0,0,-1.61921,0
376,1.334,-1.49492,0,0,-1.49618,0
377,1,-1.06498,0,0,-1.13884,0
378,0.332,-0.23769,0,0,-0.28729,0
379,0.005,0.09906,0,0,0.03257,0
380,0,0.13362,0,0,0.05268,0
381,100,-99.24013,0,0,-137.05968,0
382,74.989,-72.90132,0,0,-64.81231,0
383,56.423,-55.82662,0,0,-61.3948,0
384,42.17,-38.6103,0,0,-44.68489,0
385,31.623,-31.99107,0,0,-27.78938,0
386,23.714,-24.28081,0,0,-26.20143,0
387,17.783,-16.08018,0,0,-17.9484,0
388,13.335,-13.77144,0,0,-13.58356,0
389,10,-9.95989,0,0,-9.71391,0
390,7.499,-7.06705,0,0,-7.4447,0
391,5.623,-5.4699,0,0,-5.40012,0
392,4.217,-177.98374,0,0,-3.65258,0
393,3.162,-3.07128,0,0,-3.20554,0
394,2.371,-2.60116,0,0,-2.74735,0
395,1.778,-1.92515,0,0,-1.92859,0
396,1.334,-1.08798,0,0,-1.13281,0
397,1,-1.00746,0,0,-1.10802,0
398,0.332,-0.2888,0,0,-0.36277,0
399,0.005,-0.09526,0,0,-0.16921,0
400,0,-0.03179,0,0,-0.08871,0
401,100,-100.24104,0,0,-166.49962,0
402,74.989,-67.35952,0,0,-155.37445,0
403,56.423,-53.08507,0,0,-59.89014,0
404,42.17,-42.49827,0,0,-45.98397,0
405,31.623,-28.87592,0,0,-25.47221,0
406,23.714,-23.72113,0,0,-23.97872,0
407,17.783,-15.97548,0,0,-14.81418,0
408,13.335,-12.38973,0,0,-10.64877,0
409,10,-9.37913,0,0,-9.04748,0
410,7.499,-7.28316,0,0,-7.44525,0
411,5.623,-5.59832,0,0,-5.6437,0
412,4.217,-4.07863,0,0,-4.22164,0
413,3.162,-177.98374,0,0,-3.67012,0
414,2.371,-2.32812,0,0,-2.33691,0
415,1.778,-1.6984,0,0,-1.75349,0
416,1.334,-1.3287,0,0,-1.42168,0
417,1,-1.00392,0,0,-1.02369,0
418,0.332,-0.28176,0,0,-0.31215,0
419,0.005,0.14259,0,0,0.07875,0
420,0,0.02707,0,0,-0.02721,0
421,100,-89.44776,0,0,-127.45129,0
422,74.989,-68.06704,0,0,-121.86663,0
423,56.423,-50.095,0,0,-51.37358,0
424,42.17,-43.62675,0,0,-40.59767,0
425,31.623,-29.80287,0,0,-34.98012,0
426,23.714,-22.48959,0,0,-20.13079,0
427,17.783,-16.98573,0,0,-19.45293,0
428,13.335,-12.10225,0,0,-12.61301,0
429,10,-9.19234,0,0,-9.40805,0
430,7.499,-7.1306,0,0,-7.59323,0
431,5.623,-5.26916,0,0,-5.02346,0
432,4.217,-3.97263,0,0,-4.04857,0
433,3.162,-126.16256,0,0,-2.96236,0
434,2.371,-2.23138,0,0,-2.39319,0
435,1.778,-1.70047,0,0,-1.7403,0
436,1.334,-1.35225,0,0,-1.41605,0
437,1,-0.94672,0,0,-1.00018,0
438,0.332,-0.19612,0,0,-0.24848,0
439,0.005,-0.08781,0,0,-0.15069,0
440,0,-0.08603,0,0,-0.12719,0
441,100,-94.82652,0,0,-76.21584,0
442,74.989,-64.85482,0,0,-45.81409,0
443,56.423,-55.38052,0,0,-64.04966,0
444,42.17,-37.44748,0,0,-37.73482,0
445,31.623,-30.44079,0,0,-23.0039,0
446,23.714,-23.41775,0,0,-22.01606,0
447,17.783,-17.11237,0,0,-18.67951,0
448,13.335,-12.21325,0,0,-11.73271,0
449,10,-10.12803,0,0,-9.12463,0
450,7.499,-7.78635,0,0,-8.33228,0
451,5.623,-5.92362,0,0,-6.06984,0
452,4.217,-3.76599,0,0,-4.0747,0
453,3.162,-3.28166,0,0,-3.44306,0
454,2.371,-2.26253,0,0,-2.31636,0
455,1.778,-1.84842,0,0,-1.90661,0
456,1.334,-1.3818,0,0,-1.45092,0
457,1,-0.99147,0,0,-1.1372,0
458,0.332,-0.30175,0,0,-0.32919,0
459,0.005,0.00769,0,0,-0.03738,0
460,0,0.00603,0,0,-0.02615,0
461,100,-85.37117,0,0,-101.0929,0
462,74.989,-67.38737,0,0,-73.77186,0
463,56.423,-49.40966,0,0,-50.80456,0
464,42.17,-40.86069,0,0,-55.09989,0
465,31.623,-34.00854,0,0,-30.29194,0
466,23.714,-20.75258,0,0,-24.03593,0
467,17.783,-16.98967,0,0,-17.24655,0
468,13.335,-12.33744,0,0,-12.16868,0
469,10,-10.32983,0,0,-12.11745,0
470,7.499,-7.62569,0,0,-7.28872,0
471,5.623,-5.441,0,0,-5.43367,0
472,4.217,-4.31795,0,0,-4.35441,0
473,3.162,-3.03995,0,0,-3.23887,0
474,2.371,-2.5209,0,0,-2.58248,0
475,1.778,-1.75817,0,0,-1.8243,0
476,1.334,-1.42424,0,0,-1.38962,0
477,1,-0.9846,0,0,-1.03402,0
478,0.332,-0.39211,0,0,-0.42679,0
479,0.005,-0.11736,0,0,-0.19167,0
480,0,-0.12933,0,0,-0.17853,0
481,100,-103.47615,0,0,-99.63385,0
482,74.989,-65.93274,0,0,-80.73041,0
483,56.423,-55.54398,0,0,-46.07797,0
484,42.17,-37.70739,0,0,-39.06028,0
485,31.623,-31.03599,0,0,-36.48559,0
486,23.714,-22.43696,0,0,-23.17104,0
487,17.783,-16.15472,0,0,-16.84371,0
488,13.335,-12.18798,0,0,-12.28288,0
489,10,-10.0003,0,0,-9.75837,0
490,7.499,-7.10949,0,0,-8.06342,0
491,5.623,-5.80793,0,0,-6.32964,0
492,4.217,-3.8568,0,0,-3.70172,0
493,3.162,-3.18277,0,0,-3.22915,0
494,2.371,-2.30362,0,0,-2.42213,0
495,1.778,-1.87319,0,0,-1.90336,0
496,1.334,-1.1367,0,0,-1.12466,0
497,1,-0.88716,0,0,-0.95736,0
498,0.332,-0.29004,0,0,-0.35714,0
499,0.005,0.06875,0,0,-0.00674,0
500,0,0.02791,0,0,-0.03765,0
501,100,-85.27122,0,0,-116.17694,0
502,74.989,-73.86201,0,0,-65.03176,0
503,56.423,-57.64509,0,0,-62.80129,0
504,42.17,-42.5682,0,0,-33.28195,0
505,31.623,-32.67934,0,0,-29.80299,0
506,23.714,-22.02331,0,0,-24.74295,0
507,17.783,-16.60926,0,0,-18.97407,0
508,13.335,-12.59186,0,0,-14.82797,0
509,10,-9.09125,0,0,-9.14567,0
510,7.499,-7.34077,0,0,-7.23448,0
511,5.623,-5.90275,0,0,-6.08978,0
512,4.217,-4.30004,0,0,-4.25176,0
513,3.162,-3.09215,0,0,-3.35738,0
514,2.371,-2.13352,0,0,-2.26351,0
515,1.778,-1.89012,0,0,-1.83901,0
516,1.334,-1.40497,0,0,-1.46007,0
517,1,-0.9726,0,0,-1.07614,0
518,0.332,-0.141,0,0,-0.21156,0
519,0.005,0.11533,0,0,0.05517,0
520,0,-0.00786,0,0,-0.0924,0
521,100,-100.45686,0,0,-149.72157,0
522,74.989,-72.28108,0,0,-93.54333,0
523,56.423,-49.66668,0,0,-47.50288,0
524,42.17,-48.1022,0,0,-48.92305,0
525,31.623,-27.52712,0,0,-29.13118,0
526,23.714,-20.35462,0,0,-20.32732,0
527,17.783,-16.57248,0,0,-19.15978,0
528,13.335,-12.74565,0,0,-12.30685,0
529,10,-9.55437,0,0,-9.96195,0
530,7.499,-7.75334,0,0,-7.94168,0
531,5.623,-5.58993,0,0,-5.97193,0
532,4.217,-4.36325,0,0,-4.71707,0
533,3.162,-3.22178,0,0,-3.43351,0
534,2.371,-2.67146,0,0,-2.75823,0
535,1.778,-1.67805,0,0,-1.76461,0
536,1.334,-1.42671,0,0,-1.39458,0
537,1,-1.02012,0,0,-1.10518,0
538,0.332,-0.36554,0,0,-0.39638,0
539,0.005,-0.15344,0,0,-0.21145,0
540,0,0.2235,0,0,0.16346,0
541,100,-99.13333,0,0,-49.35852,0
542,74.989,-68.09573,0,0,-78.19989,0
543,56.423,-49.91011,0,0,-65.75853,0
544,42.17,-40.39241,0,0,-36.87492,0
545,31.623,-27.01769,0,0,-27.04126,0
546,23.714,-24.22582,0,0,-26.22776,0
547,17.783,-17.41097,0,0,-16.93532,0
548,13.335,-13.23734,0,0,-13.79479,0
549,10,-9.42838,0,0,-10.03895,0
550,7.499,-7.64548,0,0,-8.05886,0
551,5.623,-177.98374,0,0,-5.3412,0
552,4.217,-4.27467,0,0,-4.26879,0
553,3.162,-3.25087,0,0,-3.3196,0
554,2.371,-2.38582,0,0,-2.43588,0
555,1.778,-1.84512,0,0,-1.92721,0
556,1.334,-1.44084,0,0,-1.45416,0
557,1,-1.00065,0,0,-1.0285,0
558,0.332,-0.28184,0,0,-0.34192,0
559,0.005,0.14717,0,0,0.06856,0
560,0,-0.12542,0,0,-0.17657,0
561,100,-93.56763,0,0,-96.44377,0
562,74.989,-76.32214,0,0,-86.13753,0
563,56.423,-49.25892,0,0,-38.64427,0
564,42.17,-41.83557,0,0,-57.33929,0
565,31.623,-30.01466,0,0,-28.67962,0
566,23.714,-22.20471,0,0,-21.1178,0
567,17.783,-18.7503,0,0,-19.31074,0
568,13.335,-13.07668,0,0,-14.62866,0
569,10,-10.0614,0,0,-10.57825,0
570,7.499,-7.20082,0,0,-7.93893,0
571,5.623,-6.00316,0,0,-5.82264,0
572,4.217,-4.38067,0,0,-4.24219,0
573,3.162,-3.0684,0,0,-2.94947,0
574,2.371,-2.18263,0,0,-2.29467,0
575,1.778,-1.87609,0,0,-1.80049,0
576,1.334,-1.20101,0,0,-1.22424,0
577,1,-0.91759,0,0,-1.01049,0
578,0.332,-0.34691,0,0,-0.40129,0
579,0.005,-0.09609,0,0,-0.13247,0
580,0,0.09229,0,0,0.03184,0
581,100,-98.76292,0,0,-109.67757,0
582,74.989,-72.3383,0,0,-105.12184,0
583,56.423,-49.01961,0,0,-40.01311,0
584,42.17,-42.80314,0,0,-46.28186,0
585,31.623,-29.80226,0,0,-35.66764,0
586,23.714,-21.78502,0,0,-22.69241,0
587,17.783,-17.23325,0,0,-21.78393,0
588,13.335,-12.04687,0,0,-12.35233,0
589,10,-9.75444,0,0,-9.72422,0
590,7.499,-7.21952,0,0,-7.75557,0
591,5.623,-5.52125,0,0,-6.05143,0
592,4.217,-4.16483,0,0,-4.50351,0
593,3.162,-3.351,0,0,-3.20788,0
